Source1,SourceX,SourceXX,Source,SourceX2,desc,SourceN,problem_name,Instances,feature_dec_max_range,probindex,rwalk_l,feature_sup_avg_rws,feature_inf_avg_rws,feature_inc_avg_rws,feature_lnd_avg_rws,p_disp_avg_rws,feature_sup_r1_rws,feature_inf_r1_rws,feature_inc_r1_rws,feature_lnd_r1_rws,old_dec_min_range,old_dec_max_range,feature_decdist,feature_obdist,feature_obclust_n,feature_obclust_min,feature_obclust_max,feature_obclust_range,feature_obdist_max,feature_obdist_mean,feature_obdist_iqr_mean,feature_mdl_r2,feature_range_coeff,feature_rankprop,decsize,probsize,feature_kurt_rank,feature_kurt_avg,feature_kurt_min,feature_kurt_max,feature_kurt_rnge,nbrs_fnd,Hx,feature_Hy,feature_Hxy,feature_signif,feature_min_nbrdist,obdisc_med,kurt_med,med_decdist,feature_avg_nbr_rank_best,feature_min_nbr_rank_best,feature_max_nbr_rank_best,feature_aep,algo_GrEA,algo_HypE,algo_IBEA,algo_MOEAD,algo_NSGAII,algo_SPEA2
WFG4_D,existing,existing,existing,new_WFG,concave,existing3,new_WFG4,WFG4_35_7,24,35.7,11000,0.1426,0.1531,0.7043,0.8304,262.0371774,0.05042592,0.047106821,0.040080616,0.069342616,0,22.00019965,14.97306009,2.676499037,2,0.272727273,0.727272727,0.454545455,7.13965983,2.676499037,2.052072053,0.064387957,20.47687345,0.046818182,12,3,4.672684525,3.364933299,2.189342761,4.313870489,2.124527728,1,28.2889822,2.078144838,32.58306235,-1.066304557,27.59207896,2.522380745,3.591586646,14.85763134,22.36762899,1.636363636,82.18181818,0.324805,1.91908038,1.919589202,1.909909907,1.852160126,1.890060078,1.913131243
WFG4_D,existing,existing,existing,new_WFG,concave,existing3,new_WFG4,WFG4_35_8,24,35.8,11000,0.1485,0.1567,0.6948,0.8222,260.8046876,0.030715134,0.06430784,0.046758163,0.039570012,0,22.00019965,15.22261113,2.622474905,2,0.295363636,0.704636364,0.409272727,7.061666382,2.622474905,2.040751849,0.102952696,8.572332911,0.044272727,12,3,3.41750272,3.247597465,2.143978614,4.211267329,2.067288715,1,28.2889822,2.118936272,32.56471064,-1.017865518,25.23395985,2.461056175,3.387546452,15.10598326,11.10996564,1.727272727,33,0.294522319,1.911271686,1.914805985,1.902836475,1.849384919,1.877672614,1.898201608
WFG5_0,existing,existing,existing,new_WFG,deceptive,existing3,new_WFG5,WFG5_0,24,0,11000,0.039,0.0345,0.9265,0.9595,300.2383903,-0.010910222,-0.009107579,-8.84E-05,-0.02009479,0,22.00019965,24.75565735,2.590272721,2,0.431454545,0.568545455,0.137090909,7.074514051,2.590272721,1.890819757,0.065171294,0.733306376,0.048909091,12,3,4.20531505,1.926839805,1.892601196,1.954892027,0.062290831,1,28.2889822,3.086754179,32.51785573,-0.370006576,72.34957799,2.388216795,1.933026192,25.12365028,4.169329073,1.727272727,9.909090909,0.359559399,1.860575456,1.860223307,1.851758801,1.794666835,1.820121785,1.843804343
WFG5_P,existing,existing,existing,new_WFG,deceptive,existing3,new_WFG5,WFG5_1,24,1,11000,0.03,0.0292,0.9408,0.9692,293.5167319,0.115292208,0.001683381,0.010143039,0.117817083,0,22.00019965,21.04453312,2.584527809,2,0.428272727,0.571727273,0.143454545,7.107382547,2.584527809,1.919841698,0.443039676,1.549235482,0.051363636,12,3,3.925902614,1.941871067,1.894755338,1.979302599,0.084547261,1,28.2889822,2.992815991,32.48912607,-0.403408657,77.41346247,2.421535042,1.951555263,21.10667851,3.65815458,1.090909091,8.545454545,0.298539501,1.8231357,1.824252849,1.816374356,1.758352888,1.78478733,1.806455294
WFG5_P,existing,existing,existing,new_WFG,deceptive,existing3,new_WFG5,WFG5_2,24,2,11000,0.0431,0.0417,0.9152,0.9547,300.2342211,0.069011165,0.051601628,0.070788008,0.07100833,0,22.00019965,23.18651229,2.677838337,2,0.430363636,0.569636364,0.139272727,7.104939716,2.677838337,1.999179474,0.18067717,1.505306982,0.053454545,12,3,5.009992239,1.935873538,1.905768099,1.963222317,0.057454217,1,28.2889822,3.067098816,32.50724633,-0.375327103,57.86647615,2.558115677,1.938630199,23.42557516,4.096309631,1.272727273,7.636363636,0.299083011,1.869303283,1.869312961,1.861284449,1.804494071,1.830848583,1.85280275
WFG5_P,existing,existing,existing,new_WFG,deceptive,existing3,new_WFG5,WFG5_3,24,3,11000,0.0269,0.0215,0.9516,0.9725,298.1717547,0.009625895,-0.022388129,-0.028177398,0.00828977,0,22.00019965,19.10080741,2.689254214,2,0.438090909,0.561909091,0.123818182,7.142607798,2.689254214,2.080866199,0.60485533,2.477387302,0.047181818,12,3,5.099950982,1.918061078,1.881701141,1.946903986,0.065202845,1,28.2889822,3.027159544,32.49077333,-0.388030948,69.23973438,2.558476791,1.925578106,18.893292,3.221487603,1,7.272727273,0.324297633,1.857487342,1.858179077,1.84875706,1.792793134,1.820701926,1.841882153
WFG5_P,existing,existing,existing,new_WFG,deceptive,existing3,new_WFG5,WFG5_4,24,4,11000,0.0336,0.0389,0.9275,0.9645,301.6141339,0.068790412,0.064126898,0.052123763,0.050710983,0,22.00019965,20.84828704,2.698454381,2,0.431909091,0.568090909,0.136181818,7.119404478,2.698454381,2.068157354,0.41820311,2.462899381,0.049727273,12,3,5.638977605,1.918770348,1.885119759,1.939100288,0.05398053,1,28.2889822,3.014818429,32.47919762,-0.389873226,69.59004116,2.540925501,1.932090995,20.7862774,3.902939166,1.090909091,10.36363636,0.348479367,1.877886458,1.878380639,1.870013209,1.812397848,1.839583473,1.862351566
WFG5_P,existing,existing,existing,new_WFG,deceptive,existing3,new_WFG5,WFG5_5,24,5,11000,0.0324,0.0355,0.9321,0.9661,294.5931976,-0.015100361,0.01329976,-0.000539049,-0.011268387,0,22.00019965,24.15318861,2.557599259,2,0.435636364,0.564363636,0.128727273,7.17631667,2.557599259,1.828644526,0.090617053,0.650218819,0.054181818,12,3,3.342442513,1.925128761,1.854694515,1.985318328,0.130623813,1,28.2889822,3.028918731,32.46592392,-0.379020728,76.7399966,2.357660191,1.935373441,24.45800648,4.018995929,1.454545455,7.545454545,0.318569744,1.802539666,1.80222442,1.794695169,1.738496355,1.760729066,1.786923097
WFG5_P,existing,existing,existing,new_WFG,deceptive,existing3,new_WFG5,WFG5_6,24,6,11000,0.0378,0.0382,0.924,0.9605,299.9288773,-0.005496965,-0.015937667,-0.020942411,-0.012745493,0,22.00019965,19.9598518,2.562685019,2,0.419636364,0.580363636,0.160727273,7.072011392,2.562685019,1.838831116,0.480130251,3.600961311,0.048818182,12,3,6.319655355,1.957248138,1.935496887,1.984551128,0.049054242,1,28.2889822,3.0539943,32.54092552,-0.392256468,73.08695235,2.411138514,1.951696399,19.8780698,3.968253968,1.181818182,10.09090909,0.283097497,1.898881499,1.899573628,1.890849155,1.833646199,1.864056059,1.886806463
WFG5_P,existing,existing,existing,new_WFG,deceptive,existing3,new_WFG5,WFG5_7,24,7,11000,0.0288,0.0223,0.9489,0.9706,299.0171076,-0.003577504,0.01426022,0.012039815,-0.005221619,0,22.00019965,18.87125368,2.636415111,2,0.426272727,0.573727273,0.147454545,7.111202193,2.636415111,1.920511278,0.587651509,3.337983803,0.051454545,12,3,5.956112535,1.949141869,1.935727133,1.974665805,0.038938672,1,28.2889822,3.049164536,32.52668025,-0.389789892,69.60094445,2.474997918,1.937032671,18.76177492,3.375442739,1,7.454545455,0.315656301,1.887300669,1.888060252,1.879110693,1.822902456,1.851668037,1.874438347
WFG5_P,existing,existing,existing,new_WFG,deceptive,existing3,new_WFG5,WFG5_8,24,8,11000,0.0407,0.0435,0.9158,0.957,301.8757985,0.020440349,0.066514879,0.058225663,0.024011545,0,22.00019965,24.54564495,2.750461978,2,0.433909091,0.566090909,0.132181818,7.107843071,2.750461978,2.136537614,0.045092764,0.802639643,0.049363636,12,3,5.625344347,1.930252023,1.915496638,1.938180221,0.022683583,1,28.2889822,3.004993771,32.47359958,-0.392554428,60.45569533,2.602638577,1.937079209,24.89892755,4.204033908,1.454545455,8.636363636,0.318135629,1.871850476,1.871271505,1.862999502,1.806036201,1.831278629,1.855999966
WFG5_P,existing,existing,existing,new_WFG,deceptive,existing3,new_WFG5,WFG5_9,24,9,11000,0.0444,0.0394,0.9162,0.953,302.8280418,0.008100149,0.029692373,0.033771287,-0.00487788,0,22.00019965,24.78604366,2.614133612,2,0.426545455,0.573454545,0.146909091,7.120665834,2.614133612,2.068502911,0.000608395,0.117633286,0.048181818,12,3,6.143999801,1.919861185,1.887512103,1.939847036,0.052334934,1,28.2889822,3.0656365,32.51857759,-0.379679354,75.14594658,2.446294629,1.932224417,25.11456754,4.38961039,1.727272727,9,0.353500336,1.882871951,1.882656158,1.873737151,1.81725687,1.84358483,1.868215943
WFG5_P,existing,existing,existing,new_WFG,deceptive,existing3,new_WFG5,WFG5_10,24,10,11000,0.0415,0.0396,0.9189,0.9562,299.2821584,0.03223028,0.011968006,0.022502568,0.04166742,0,22.00019965,23.1614609,2.616604873,2,0.428727273,0.571272727,0.142545455,7.068820056,2.616604873,1.870171363,0.192619877,1.449038707,0.049909091,12,3,5.099370204,1.936180024,1.904469951,1.952289881,0.04781993,1,28.2889822,3.075828433,32.5198326,-0.37551573,56.26343227,2.481127817,1.951780241,23.38299846,4.193410616,1.363636364,8.363636364,0.308928996,1.857174015,1.857506164,1.849343551,1.792321013,1.817659595,1.842106889
WFG5_P,existing,existing,existing,new_WFG,deceptive,existing3,new_WFG5,WFG5_11,24,11,11000,0.0319,0.0303,0.9378,0.9674,294.9546133,0.000438129,-0.031941157,-0.025114438,0.017681145,0,22.00019965,24.95699499,2.626835975,2,0.432454545,0.567545455,0.135090909,6.979078282,2.626835975,2.041097657,0.002079426,0.112897759,0.052,12,3,3.783979434,1.91827858,1.853672002,1.967850619,0.114178616,1,28.2889822,3.034223504,32.45791837,-0.373971353,60.42964246,2.470349717,1.933313119,25.32422841,3.91318328,1.454545455,7.363636364,0.335927035,1.805838186,1.805046268,1.798373828,1.739333731,1.764064667,1.790489659
WFG5_P,existing,existing,existing,new_WFG,deceptive,existing3,new_WFG5,WFG5_12,24,12,11000,0.0471,0.0583,0.8946,0.9491,303.4140814,0.056761983,0.019256702,0.014752733,0.030388334,0,22.00019965,23.16608342,2.682422159,2,0.426909091,0.573090909,0.146181818,7.156546862,2.682422159,2.078412732,0.144952854,2.465800932,0.047181818,12,3,7.350835537,1.940285997,1.92298117,1.967431731,0.044450561,1,28.2889822,3.073507545,32.54919747,-0.386108608,54.91070965,2.519957246,1.930445092,23.42469039,4.739144017,1.545454545,10.36363636,0.302888277,1.90820726,1.908699955,1.89948792,1.84225695,1.870316926,1.894233846
WFG5_P,existing,existing,existing,new_WFG,deceptive,existing3,new_WFG5,WFG5_13,24,13,11000,0.0435,0.0352,0.9213,0.9557,302.9946748,-0.0310675,0.019810869,0.033937,-0.0235485,0,22.00019965,24.75482371,2.747129697,2,0.430727273,0.569272727,0.138545455,7.139164723,2.747129697,2.133429162,0.045886247,1.005241988,0.048,12,3,6.281633923,1.928784243,1.907216908,1.942122502,0.034905594,1,28.2889822,3.076845407,32.53879381,-0.381223637,69.12751825,2.57137878,1.937013319,25.12385389,4.329174094,1.818181818,11.09090909,0.32950532,1.887192126,1.886589561,1.878847421,1.820369837,1.84906868,1.872403981
WFG5_P,existing,existing,existing,new_WFG,deceptive,existing3,new_WFG5,WFG5_14,24,14,11000,0.0511,0.0412,0.9077,0.9461,304.4863423,0.017140361,0.019709064,0.014713924,0.014335684,0,22.00019965,23.75064671,2.729168207,2,0.429363636,0.570636364,0.141272727,7.174144247,2.729168207,2.171063081,0.103109232,2.402300013,0.047909091,12,3,8.022245251,1.933260098,1.915300209,1.963595518,0.048295309,1,28.2889822,3.038374737,32.53005897,-0.395837293,53.87696432,2.563705956,1.920884568,24.03799187,4.908184838,1.363636364,11,0.333145154,1.914762309,1.914764046,1.906064253,1.848982291,1.875462847,1.901975399
WFG5_P,existing,existing,existing,new_WFG,deceptive,existing3,new_WFG5,WFG5_15,24,15,11000,0.0454,0.0443,0.9103,0.9521,303.9930927,0.05515578,0.018616576,0.022773533,0.073583353,0,22.00019965,24.64136758,2.687475507,2,0.427727273,0.572272727,0.144545455,7.116665962,2.687475507,2.016606287,0.050255254,0.954241149,0.048272727,12,3,6.221318552,1.934471222,1.926376097,1.945139805,0.018763708,1,28.2889822,3.002503541,32.49686056,-0.401456586,57.8444415,2.540247898,1.931897764,25.01519002,4.309945088,1.363636364,9.272727273,0.325808106,1.893532575,1.891989777,1.886635403,1.826959843,1.854048803,1.878820498
WFG5_P,existing,existing,existing,new_WFG,deceptive,existing3,new_WFG5,WFG5_16,24,16,11000,0.034,0.0311,0.9349,0.9642,300.2891265,-0.004065012,0.047745076,0.038177712,-0.011118609,0,22.00019965,21.87931162,2.680277757,2,0.432727273,0.567272727,0.134545455,7.139569506,2.680277757,1.998616493,0.32904702,1.73806155,0.053454545,12,3,4.708721645,1.915655578,1.873448733,1.942674784,0.069226052,1,28.2889822,3.034893486,32.47674965,-0.379872958,74.5951779,2.519530317,1.930843216,21.92336226,3.951048951,1.272727273,9.090909091,0.323004997,1.860015582,1.860458041,1.851705171,1.79487419,1.820779024,1.84464973
WFG5_P,existing,existing,existing,new_WFG,deceptive,existing3,new_WFG5,WFG5_17,24,17,11000,0.0352,0.0284,0.9364,0.9631,296.7211136,0.021380501,-0.030799718,-0.041819956,0.016930459,0,22.00019965,25.10109107,2.658111397,2,0.434272727,0.565727273,0.131454545,7.07295571,2.658111397,2.060278999,0.000963462,0.092119971,0.052363636,12,3,3.753401893,1.916370324,1.854512532,1.969290893,0.114778361,1,28.2889822,3.013081523,32.4467291,-0.379898575,73.4460311,2.482615751,1.925307547,25.47907916,3.921268762,1.363636364,7.272727273,0.351164934,1.818860465,1.81860161,1.810945521,1.753570716,1.776616215,1.803606551
WFG5_P,existing,existing,existing,new_WFG,deceptive,existing3,new_WFG5,WFG5_18,24,18,11000,0.0376,0.0305,0.9319,0.9609,300.2032694,0.000636486,0.05045312,0.020576345,-0.005893141,0,22.00019965,22.17725679,2.690754957,2,0.431909091,0.568090909,0.136181818,7.183150451,2.690754957,1.985483613,0.283857921,2.068610651,0.052,12,3,6.014960938,1.919135178,1.888009752,1.93851741,0.050507657,1,28.2889822,3.025310592,32.47316084,-0.383057544,71.84886671,2.54098299,1.930878373,22.29226491,3.960949703,1.181818182,10.27272727,0.322082446,1.868282251,1.868569267,1.860003509,1.802485101,1.83224765,1.853154042
WFG5_P,existing,existing,existing,new_WFG,deceptive,existing3,new_WFG5,WFG5_19,24,19,11000,0.0368,0.032,0.9312,0.9612,293.5285167,0.043256856,0.050688695,0.041480676,0.060902924,0,22.00019965,23.60890933,2.645414958,2,0.440818182,0.559181818,0.118363636,7.166587892,2.645414958,1.97946904,0.165732535,0.97354612,0.050636364,12,3,3.879196773,1.930073991,1.867254618,1.972193894,0.104939277,1,28.2889822,3.015903993,32.46020519,-0.383075522,56.35312153,2.512123255,1.95077346,23.88317346,3.991412496,1.454545455,7.909090909,0.344839357,1.810752082,1.811300916,1.805049536,1.747897449,1.770495502,1.796188505
WFG5_P,existing,existing,existing,new_WFG,deceptive,existing3,new_WFG5,WFG5_20,24,20,11000,0.0415,0.0376,0.9209,0.9571,301.8740504,-0.058483425,0.039536823,0.030139282,-0.040337782,0,22.00019965,24.69866971,2.684762747,2,0.436090909,0.563909091,0.127818182,7.120131932,2.684762747,2.007980787,0.035848671,0.66187894,0.046272727,12,3,5.349255946,1.926042122,1.900174034,1.945493599,0.045319565,1,28.2889822,3.050541688,32.50470945,-0.381960215,47.20008855,2.511173094,1.932458734,25.03914244,4.3228739,1.818181818,8.818181818,0.324082327,1.870828769,1.870500264,1.862277316,1.805673941,1.831108048,1.855875893
WFG5_P,existing,existing,existing,new_WFG,deceptive,existing3,new_WFG5,WFG5_21,24,21,11000,0.0367,0.0355,0.9278,0.9618,300.0033264,0.012137797,0.043577723,0.037753276,0.005927245,0,22.00019965,23.67232638,2.636347739,2,0.426090909,0.573909091,0.147818182,7.100430473,2.636347739,1.896461968,0.156639307,1.320891357,0.051090909,12,3,4.630186994,1.928650788,1.895577588,1.948788356,0.053210768,1,28.2889822,3.066813303,32.49703015,-0.372123938,77.38213102,2.430697288,1.941586419,23.9103054,4.174415161,1.454545455,9,0.307488166,1.853192235,1.853320457,1.845406972,1.789896648,1.813616887,1.836732879
WFG5_P,existing,existing,existing,new_WFG,deceptive,existing3,new_WFG5,WFG5_22,24,22,11000,0.0362,0.0336,0.9302,0.9623,297.124292,0.042922845,0.056671537,0.028490403,0.030396499,0,22.00019965,21.69475664,2.650681803,2,0.429454545,0.570545455,0.141090909,7.003535901,2.650681803,1.963247994,0.33084542,1.779499966,0.052454545,12,3,4.932591478,1.941349524,1.910868038,1.957195804,0.046327766,1,28.2889822,3.027761453,32.50136455,-0.391253046,72.80935001,2.501225571,1.955984731,21.77340256,3.979211914,1.090909091,8.818181818,0.319749762,1.848239494,1.849402356,1.840746424,1.78442106,1.808567346,1.832232536
WFG5_P,existing,existing,existing,new_WFG,deceptive,existing3,new_WFG5,WFG5_23,24,23,11000,0.0441,0.0424,0.9135,0.9539,302.7192964,0.017640532,0.002562156,0.003117972,0.025961467,0,22.00019965,24.88271907,2.699206838,2,0.422909091,0.577090909,0.154181818,7.15477057,2.699206838,2.055149939,0.008217385,0.357249621,0.047636364,12,3,5.382793611,1.927478142,1.897706146,1.945134173,0.047428027,1,28.2889822,3.03639393,32.51547069,-0.391943397,70.10442994,2.548814417,1.939594107,25.23812656,4.303030303,1.636363636,9.272727273,0.298611947,1.874638571,1.874516797,1.866362035,1.810062347,1.832727954,1.858570134
WFG5_P,existing,existing,existing,new_WFG,deceptive,existing3,new_WFG5,WFG5_24,24,24,11000,0.0317,0.0371,0.9312,0.9672,296.0958634,0.002241869,0.037849348,0.023689312,-0.010118598,0,22.00019965,23.46452552,2.564815736,2,0.430545455,0.569454545,0.138909091,7.181575537,2.564815736,1.889786409,0.170989688,0.907275351,0.055454545,12,3,3.82039866,1.926502062,1.872614353,1.96539989,0.092785537,1,28.2889822,3.058300947,32.47909423,-0.370078388,77.91663053,2.362062333,1.941491941,23.68625969,4.047539616,1.454545455,8.545454545,0.29569964,1.819991668,1.819892688,1.812068559,1.754045255,1.779183105,1.804387325
WFG5_P,existing,existing,existing,new_WFG,deceptive,existing3,new_WFG5,WFG5_25,24,25,11000,0.035,0.0349,0.9301,0.9629,300.3189614,-0.023534851,0.088685467,0.065759074,-0.014179922,0,22.00019965,21.77989925,2.699938074,2,0.432909091,0.567090909,0.134181818,7.166719388,2.699938074,1.985850769,0.33832854,2.120733709,0.053,12,3,5.494902564,1.915718298,1.885623087,1.932892594,0.047269507,1,28.2889822,3.039703068,32.49623774,-0.384100829,74.26918386,2.561854638,1.928639213,21.84767471,4.020508111,1.363636364,11.90909091,0.336789203,1.872499025,1.873202932,1.864222415,1.806770689,1.832891011,1.857580461
WFG5_P,existing,existing,existing,new_WFG,deceptive,existing3,new_WFG5,WFG5_26,24,26,11000,0.0448,0.0396,0.9156,0.9526,303.427649,0.029174518,0.054246788,0.044127643,0.030851271,0,22.00019965,24.83417114,2.646812989,2,0.423818182,0.576181818,0.152363636,7.144598533,2.646812989,2.051293817,0.004384771,0.288459909,0.049545455,12,3,6.340806701,1.923055899,1.900101188,1.940225257,0.040124069,1,28.2889822,3.066976695,32.52013667,-0.379584812,72.58785647,2.506620677,1.928841254,25.17876989,4.460737405,1.545454545,9.090909091,0.358890008,1.893157867,1.892488534,1.883988014,1.825900203,1.85204574,1.878435303
WFG5_P,existing,existing,existing,new_WFG,deceptive,existing3,new_WFG5,WFG5_27,24,27,11000,0.0327,0.0372,0.9301,0.9655,297.7178659,0.025584119,0.085038002,0.07998218,0.006512242,0,22.00019965,23.84126658,2.616475877,2,0.426909091,0.573090909,0.146181818,7.117000367,2.616475877,1.953176291,0.141736603,0.980371204,0.054454545,12,3,3.905772049,1.925669372,1.877752622,1.965926575,0.088173953,1,28.2889822,3.060020159,32.50739294,-0.378556518,79.67355304,2.424398398,1.933328918,24.11333301,4.040434193,1.454545455,8.636363636,0.336765025,1.83073428,1.831463908,1.823513716,1.765948599,1.789792274,1.816455206
WFG5_P,existing,existing,existing,new_WFG,deceptive,existing3,new_WFG5,WFG5_28,24,28,11000,0.0207,0.0215,0.9578,0.9788,291.2089031,0.045965708,0.026097449,0.010488375,0.039844899,0,22.00019965,19.36026741,2.588378125,2,0.432363636,0.567636364,0.135272727,7.15526419,2.588378125,1.909844765,0.624896314,1.592302621,0.055181818,12,3,3.399420856,1.943532494,1.897661789,1.978855702,0.081193913,1,28.2889822,3.02223096,32.44958052,-0.376664582,71.29500966,2.447549824,1.95407999,19.25727827,3.285303629,1,7,0.337929146,1.810987726,1.814743294,1.808305885,1.753821498,1.77378424,1.796020576
WFG5_P,existing,existing,existing,new_WFG,deceptive,existing3,new_WFG5,WFG5_29,24,29,11000,0.0424,0.0402,0.9174,0.9556,303.5184475,-0.000265312,0.029249409,0.020100709,-0.008344481,0,22.00019965,25.04024096,2.672421929,2,0.424,0.576,0.152,7.062271447,2.672421929,2.066029232,0.002373047,0.248472185,0.048545455,12,3,5.906145837,1.921174594,1.895948068,1.938769026,0.042820958,1,28.2889822,3.053032388,32.53376389,-0.390349381,73.55281462,2.505931788,1.928806689,25.43321617,4.275707899,1.545454545,8.636363636,0.32829002,1.889816015,1.889891205,1.880939342,1.823817304,1.849390207,1.875546127
WFG5_P,existing,existing,existing,new_WFG,deceptive,existing3,new_WFG5,WFG5_30,24,30,11000,0.0384,0.0362,0.9254,0.9599,301.0898229,-0.028727764,0.011620912,0.006250493,-0.040570411,0,22.00019965,23.23772172,2.723048544,2,0.428636364,0.571363636,0.142727273,7.15970497,2.723048544,1.999788818,0.195200167,1.633829981,0.052727273,12,3,5.093582431,1.921710014,1.885732055,1.941517009,0.055784953,1,28.2889822,3.082607621,32.48518341,-0.361250513,79.60220948,2.561772574,1.937880979,23.45358081,4.129125651,1.636363636,9.454545455,0.32731781,1.866936424,1.866609757,1.858061429,1.801635681,1.826592794,1.850533076
WFG5_D,existing,existing,existing,new_WFG,deceptive,existing3,new_WFG5,WFG5_31_1,24,31.1,11000,0.2763,0.2636,0.4601,0.4314,395.857123,0.042832206,-0.044744458,0.064786719,0.007078163,0,22.00019965,21.27226908,4.418887328,4,0.082090909,0.399727273,0.317636364,10.83345954,4.418887328,4.435364298,0.172552942,1.564338523,0.002,12,3,2.443787893,4.228062708,3.751054031,4.920716832,1.169662801,1,28.2889822,4.656862561,35.27476411,-0.500104805,100.2816543,3.775988054,4.012417262,21.67588388,15.90909091,11.27272727,21.18181818,0.315835827,2,2,2,2,2,2
